# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
,,,,,
global_time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
3/20/2019 11:00,3/20/2019 16:30,0.081,0.055,0.057,30.07
3/20/2019 12:00,3/20/2019 17:30,0,0,0.001,26.703
3/20/2019 13:00,3/20/2019 18:30,0,0,0,25.606
3/20/2019 14:00,3/20/2019 19:30,0,0,0,24.63
3/20/2019 15:00,3/20/2019 20:30,0,0,0,23.573
3/20/2019 16:00,3/20/2019 21:30,0,0,0,22.428
3/20/2019 17:00,3/20/2019 22:30,0,0,0,21.243
3/20/2019 18:00,3/20/2019 23:30,0,0,0,20.24
3/20/2019 19:00,3/21/2019 0:30,0,0,0,19.462
3/20/2019 20:00,3/21/2019 1:30,0,0,0,18.886
3/20/2019 21:00,3/21/2019 2:30,0,0,0,18.506
3/20/2019 22:00,3/21/2019 3:30,0,0,0,18.266
3/20/2019 23:00,3/21/2019 4:30,0,0,0,18.324
3/21/2019 0:00,3/21/2019 5:30,0.019,0.006,0.028,19.064
3/21/2019 1:00,3/21/2019 6:30,0.172,0.098,0.112,22.197
3/21/2019 2:00,3/21/2019 7:30,0.357,0.283,0.15,25.303
3/21/2019 3:00,3/21/2019 8:30,0.541,0.551,0.142,29.953
3/21/2019 4:00,3/21/2019 9:30,0.656,0.753,0.135,34.024
3/21/2019 5:00,3/21/2019 10:30,0.713,0.86,0.134,35.758
3/21/2019 6:00,3/21/2019 11:30,0.723,0.885,0.132,36.703
3/21/2019 7:00,3/21/2019 12:30,0.684,0.823,0.129,37.113
3/21/2019 8:00,3/21/2019 13:30,0.596,0.684,0.123,37.01
3/21/2019 9:00,3/21/2019 14:30,0.457,0.481,0.116,36.427
3/21/2019 10:00,3/21/2019 15:30,0.272,0.242,0.105,35.238
3/21/2019 11:00,3/21/2019 16:30,0.075,0.043,0.062,31.734
3/21/2019 12:00,3/21/2019 17:30,0,0,0.001,27.708
3/21/2019 13:00,3/21/2019 18:30,0,0,0,26.632
3/21/2019 14:00,3/21/2019 19:30,0,0,0,26.037
3/21/2019 15:00,3/21/2019 20:30,0,0,0,25.616
3/21/2019 16:00,3/21/2019 21:30,0,0,0,25.108
3/21/2019 17:00,3/21/2019 22:30,0,0,0,24.584
3/21/2019 18:00,3/21/2019 23:30,0,0,0,24.074
3/21/2019 19:00,3/22/2019 0:30,0,0,0,23.665
3/21/2019 20:00,3/22/2019 1:30,0,0,0,23.337
3/21/2019 21:00,3/22/2019 2:30,0,0,0,23.07
3/21/2019 22:00,3/22/2019 3:30,0,0,0,22.803
3/21/2019 23:00,3/22/2019 4:30,0,0,0,22.466
3/22/2019 0:00,3/22/2019 5:30,0.012,0.002,0.024,22.378
3/22/2019 1:00,3/22/2019 6:30,0.13,0.041,0.123,23.545
3/22/2019 2:00,3/22/2019 7:30,0.305,0.178,0.194,26.413
3/22/2019 3:00,3/22/2019 8:30,0.493,0.433,0.196,30.726
3/22/2019 4:00,3/22/2019 9:30,0.607,0.621,0.19,34.321
3/22/2019 5:00,3/22/2019 10:30,0.678,0.756,0.179,36.083
3/22/2019 6:00,3/22/2019 11:30,0.679,0.761,0.182,37.112
3/22/2019 7:00,3/22/2019 12:30,0.638,0.697,0.181,37.593
3/22/2019 8:00,3/22/2019 13:30,0.54,0.537,0.186,37.508
3/22/2019 9:00,3/22/2019 14:30,0.367,0.272,0.201,36.757
3/22/2019 10:00,3/22/2019 15:30,0.182,0.076,0.16,35.351
3/22/2019 11:00,3/22/2019 16:30,0.033,0.005,0.049,32.501
3/22/2019 12:00,3/22/2019 17:30,0,0,0.001,29.939
3/22/2019 13:00,3/22/2019 18:30,0,0,0,28.858
3/22/2019 14:00,3/22/2019 19:30,0,0,0,27.86
3/22/2019 15:00,3/22/2019 20:30,0,0,0,26.702
3/22/2019 16:00,3/22/2019 21:30,0,0,0,25.474
3/22/2019 17:00,3/22/2019 22:30,0,0,0,24.345
3/22/2019 18:00,3/22/2019 23:30,0,0,0,23.095
3/22/2019 19:00,3/23/2019 0:30,0,0,0,22.086
3/22/2019 20:00,3/23/2019 1:30,0,0,0,21.336
3/22/2019 21:00,3/23/2019 2:30,0,0,0,20.711
3/22/2019 22:00,3/23/2019 3:30,0,0,0,20.059
3/22/2019 23:00,3/23/2019 4:30,0,0,0,19.406
3/23/2019 0:00,3/23/2019 5:30,0.024,0.011,0.03,19.69
3/23/2019 1:00,3/23/2019 6:30,0.208,0.16,0.092,22.786
3/23/2019 2:00,3/23/2019 7:30,0.414,0.403,0.106,26.282
3/23/2019 3:00,3/23/2019 8:30,0.568,0.627,0.112,31.613
3/23/2019 4:00,3/23/2019 9:30,0.672,0.795,0.118,33.95
3/23/2019 5:00,3/23/2019 10:30,0.725,0.891,0.121,35.193
3/23/2019 6:00,3/23/2019 11:30,0.742,0.931,0.116,36.109
3/23/2019 7:00,3/23/2019 12:30,0.701,0.865,0.113,36.592
3/23/2019 8:00,3/23/2019 13:30,0.613,0.724,0.108,36.619
3/23/2019 9:00,3/23/2019 14:30,0.469,0.509,0.104,36.081
3/23/2019 10:00,3/23/2019 15:30,0.282,0.265,0.095,34.884
3/23/2019 11:00,3/23/2019 16:30,0.081,0.052,0.061,31.357
3/23/2019 12:00,3/23/2019 17:30,0,0,0.001,27.423
3/23/2019 13:00,3/23/2019 18:30,0,0,0,26.246
3/23/2019 14:00,3/23/2019 19:30,0,0,0,25.216
3/23/2019 15:00,3/23/2019 20:30,0,0,0,24.167
3/23/2019 16:00,3/23/2019 21:30,0,0,0,23.064
3/23/2019 17:00,3/23/2019 22:30,0,0,0,21.906
3/23/2019 18:00,3/23/2019 23:30,0,0,0,20.765
3/23/2019 19:00,3/24/2019 0:30,0,0,0,19.724
3/23/2019 20:00,3/24/2019 1:30,0,0,0,18.81
3/23/2019 21:00,3/24/2019 2:30,0,0,0,17.939
3/23/2019 22:00,3/24/2019 3:30,0,0,0,17.16
3/23/2019 23:00,3/24/2019 4:30,0,0,0,16.545
3/24/2019 0:00,3/24/2019 5:30,0.029,0.018,0.029,17.177
3/24/2019 1:00,3/24/2019 6:30,0.232,0.203,0.075,21.738
3/24/2019 2:00,3/24/2019 7:30,0.443,0.457,0.087,25.286
3/24/2019 3:00,3/24/2019 8:30,0.593,0.675,0.096,30.506
3/24/2019 4:00,3/24/2019 9:30,0.692,0.842,0.103,33.705
3/24/2019 5:00,3/24/2019 10:30,0.743,0.934,0.108,35.139
3/24/2019 6:00,3/24/2019 11:30,0.744,0.939,0.111,36.113
3/24/2019 7:00,3/24/2019 12:30,0.701,0.868,0.11,36.633
3/24/2019 8:00,3/24/2019 13:30,0.61,0.722,0.107,36.709
3/24/2019 9:00,3/24/2019 14:30,0.469,0.512,0.102,36.294
3/24/2019 10:00,3/24/2019 15:30,0.281,0.265,0.094,35.246
3/24/2019 11:00,3/24/2019 16:30,0.081,0.051,0.061,31.734
3/24/2019 12:00,3/24/2019 17:30,0,0,0.002,27.894
3/24/2019 13:00,3/24/2019 18:30,0,0,0,26.323
3/24/2019 14:00,3/24/2019 19:30,0,0,0,25.206
3/24/2019 15:00,3/24/2019 20:30,0,0,0,24.129
3/24/2019 16:00,3/24/2019 21:30,0,0,0,22.976
3/24/2019 17:00,3/24/2019 22:30,0,0,0,21.862
3/24/2019 18:00,3/24/2019 23:30,0,0,0,20.895
3/24/2019 19:00,3/25/2019 0:30,0,0,0,20.13
3/24/2019 20:00,3/25/2019 1:30,0,0,0,19.522
3/24/2019 21:00,3/25/2019 2:30,0,0,0,19.08
3/24/2019 22:00,3/25/2019 3:30,0,0,0,18.769
3/24/2019 23:00,3/25/2019 4:30,0,0,0,18.559
3/25/2019 0:00,3/25/2019 5:30,0.027,0.013,0.031,19.383
3/25/2019 1:00,3/25/2019 6:30,0.212,0.168,0.09,23.751
3/25/2019 2:00,3/25/2019 7:30,0.416,0.409,0.104,27.308
3/25/2019 3:00,3/25/2019 8:30,0.568,0.631,0.112,32.488
3/25/2019 4:00,3/25/2019 9:30,0.668,0.796,0.118,35.129
3/25/2019 5:00,3/25/2019 10:30,0.721,0.89,0.122,36.461
3/25/2019 6:00,3/25/2019 11:30,0.726,0.904,0.123,37.378
3/25/2019 7:00,3/25/2019 12:30,0.684,0.835,0.122,37.891
3/25/2019 8:00,3/25/2019 13:30,0.594,0.689,0.119,37.918
3/25/2019 9:00,3/25/2019 14:30,0.444,0.46,0.121,37.436
3/25/2019 10:00,3/25/2019 15:30,0.261,0.223,0.111,36.439
3/25/2019 11:00,3/25/2019 16:30,0.073,0.037,0.066,33.359
3/25/2019 12:00,3/25/2019 17:30,0,0,0.002,30.256
3/25/2019 13:00,3/25/2019 18:30,0,0,0,29.022
3/25/2019 14:00,3/25/2019 19:30,0,0,0,28.106
3/25/2019 15:00,3/25/2019 20:30,0,0,0,27.464
3/25/2019 16:00,3/25/2019 21:30,0,0,0,27.134
3/25/2019 17:00,3/25/2019 22:30,0,0,0,26.545
3/25/2019 18:00,3/25/2019 23:30,0,0,0,25.527
3/25/2019 19:00,3/26/2019 0:30,0,0,0,24.337
3/25/2019 20:00,3/26/2019 1:30,0,0,0,23.308
3/25/2019 21:00,3/26/2019 2:30,0,0,0,22.399
3/25/2019 22:00,3/26/2019 3:30,0,0,0,21.585
3/25/2019 23:00,3/26/2019 4:30,0,0,0,20.963
3/26/2019 0:00,3/26/2019 5:30,0.024,0.007,0.033,21.263
3/26/2019 1:00,3/26/2019 6:30,0.178,0.098,0.121,24.005
3/26/2019 2:00,3/26/2019 7:30,0.33,0.221,0.183,27.108
3/26/2019 3:00,3/26/2019 8:30,0.421,0.287,0.244,31.315
3/26/2019 4:00,3/26/2019 9:30,0.516,0.404,0.268,33.78
3/26/2019 5:00,3/26/2019 10:30,0.596,0.547,0.252,35.348
3/26/2019 6:00,3/26/2019 11:30,0.652,0.686,0.21,36.509
3/26/2019 7:00,3/26/2019 12:30,0.617,0.642,0.199,37.038
3/26/2019 8:00,3/26/2019 13:30,0.525,0.502,0.196,37.036
3/26/2019 9:00,3/26/2019 14:30,0.385,0.308,0.189,36.528
3/26/2019 10:00,3/26/2019 15:30,0.212,0.117,0.155,35.373
3/26/2019 11:00,3/26/2019 16:30,0.055,0.015,0.067,32.99
3/26/2019 12:00,3/26/2019 17:30,0,0,0.002,30.789
3/26/2019 13:00,3/26/2019 18:30,0,0,0,28.853
3/26/2019 14:00,3/26/2019 19:30,0,0,0,27.107
3/26/2019 15:00,3/26/2019 20:30,0,0,0,25.758
3/26/2019 16:00,3/26/2019 21:30,0,0,0,24.492
3/26/2019 17:00,3/26/2019 22:30,0,0,0,23.389
3/26/2019 18:00,3/26/2019 23:30,0,0,0,22.221
3/26/2019 19:00,3/27/2019 0:30,0,0,0,21.311
3/26/2019 20:00,3/27/2019 1:30,0,0,0,20.815
3/26/2019 21:00,3/27/2019 2:30,0,0,0,20.859
3/26/2019 22:00,3/27/2019 3:30,0,0,0,21.02
3/26/2019 23:00,3/27/2019 4:30,0,0,0,20.944
3/27/2019 0:00,3/27/2019 5:30,0.018,0.004,0.03,20.767
3/27/2019 1:00,3/27/2019 6:30,0.162,0.075,0.125,22.028
3/27/2019 2:00,3/27/2019 7:30,0.353,0.261,0.166,24.651
3/27/2019 3:00,3/27/2019 8:30,0.515,0.475,0.174,27.934
3/27/2019 4:00,3/27/2019 9:30,0.628,0.648,0.174,29.884
3/27/2019 5:00,3/27/2019 10:30,0.688,0.749,0.174,31.325
3/27/2019 6:00,3/27/2019 11:30,0.687,0.747,0.18,32.365
3/27/2019 7:00,3/27/2019 12:30,0.639,0.673,0.182,33.04
3/27/2019 8:00,3/27/2019 13:30,0.55,0.545,0.176,33.367
3/27/2019 9:00,3/27/2019 14:30,0.423,0.379,0.16,33.359
3/27/2019 10:00,3/27/2019 15:30,0.22,0.131,0.147,32.656
3/27/2019 11:00,3/27/2019 16:30,0.07,0.028,0.071,30.625
3/27/2019 12:00,3/27/2019 17:30,0,0,0.002,28.551
3/27/2019 13:00,3/27/2019 18:30,0,0,0,27.369
3/27/2019 14:00,3/27/2019 19:30,0,0,0,26.027
3/27/2019 15:00,3/27/2019 20:30,0,0,0,24.658
3/27/2019 16:00,3/27/2019 21:30,0,0,0,23.365
3/27/2019 17:00,3/27/2019 22:30,0,0,0,22.582
3/27/2019 18:00,3/27/2019 23:30,0,0,0,22.173
3/27/2019 19:00,3/28/2019 0:30,0,0,0,21.894
3/27/2019 20:00,3/28/2019 1:30,0,0,0,21.044
3/27/2019 21:00,3/28/2019 2:30,0,0,0,19.962
3/27/2019 22:00,3/28/2019 3:30,0,0,0,18.984
3/27/2019 23:00,3/28/2019 4:30,0,0,0,18.385
3/28/2019 0:00,3/28/2019 5:30,0.029,0.013,0.034,19.091
3/28/2019 1:00,3/28/2019 6:30,0.212,0.163,0.093,22.621
3/28/2019 2:00,3/28/2019 7:30,0.412,0.397,0.108,26.375
3/28/2019 3:00,3/28/2019 8:30,0.564,0.614,0.116,31.083
3/28/2019 4:00,3/28/2019 9:30,0.667,0.776,0.123,33.096
3/28/2019 5:00,3/28/2019 10:30,0.72,0.869,0.127,34.333
3/28/2019 6:00,3/28/2019 11:30,0.724,0.881,0.129,35.232
3/28/2019 7:00,3/28/2019 12:30,0.683,0.815,0.127,35.762
3/28/2019 8:00,3/28/2019 13:30,0.593,0.673,0.123,35.869
3/28/2019 9:00,3/28/2019 14:30,0.453,0.471,0.118,35.524
3/28/2019 10:00,3/28/2019 15:30,0.269,0.233,0.108,34.631
3/28/2019 11:00,3/28/2019 16:30,0.078,0.041,0.068,32.401
3/28/2019 12:00,3/28/2019 17:30,0,0,0.002,29.412
3/28/2019 13:00,3/28/2019 18:30,0,0,0,27.436
3/28/2019 14:00,3/28/2019 19:30,0,0,0,25.931
3/28/2019 15:00,3/28/2019 20:30,0,0,0,24.724
3/28/2019 16:00,3/28/2019 21:30,0,0,0,23.669
3/28/2019 17:00,3/28/2019 22:30,0,0,0,22.755
3/28/2019 18:00,3/28/2019 23:30,0,0,0,21.94
3/28/2019 19:00,3/29/2019 0:30,0,0,0,21.264
3/28/2019 20:00,3/29/2019 1:30,0,0,0,20.735
3/28/2019 21:00,3/29/2019 2:30,0,0,0,20.353
3/28/2019 22:00,3/29/2019 3:30,0,0,0,20.019
3/28/2019 23:00,3/29/2019 4:30,0,0,0,19.634
3/29/2019 0:00,3/29/2019 5:30,0.029,0.011,0.035,20.536
3/29/2019 1:00,3/29/2019 6:30,0.206,0.15,0.1,23.512
3/29/2019 2:00,3/29/2019 7:30,0.402,0.377,0.118,27.241
3/29/2019 3:00,3/29/2019 8:30,0.555,0.591,0.127,31.068
3/29/2019 4:00,3/29/2019 9:30,0.655,0.75,0.134,33.61
3/29/2019 5:00,3/29/2019 10:30,0.706,0.838,0.14,35.184
3/29/2019 6:00,3/29/2019 11:30,0.689,0.799,0.157,36.098
3/29/2019 7:00,3/29/2019 12:30,0.647,0.729,0.158,36.574
3/29/2019 8:00,3/29/2019 13:30,0.557,0.59,0.155,36.632
3/29/2019 9:00,3/29/2019 14:30,0.41,0.375,0.156,36.196
3/29/2019 10:00,3/29/2019 15:30,0.236,0.165,0.137,35.333
3/29/2019 11:00,3/29/2019 16:30,0.066,0.024,0.071,32.98
3/29/2019 12:00,3/29/2019 17:30,0,0,0.002,29.699
3/29/2019 13:00,3/29/2019 18:30,0,0,0,27.913
3/29/2019 14:00,3/29/2019 19:30,0,0,0,26.935
3/29/2019 15:00,3/29/2019 20:30,0,0,0,26.031
3/29/2019 16:00,3/29/2019 21:30,0,0,0,25.02
3/29/2019 17:00,3/29/2019 22:30,0,0,0,24.167
3/29/2019 18:00,3/29/2019 23:30,0,0,0,23.519
3/29/2019 19:00,3/30/2019 0:30,0,0,0,23.048
3/29/2019 20:00,3/30/2019 1:30,0,0,0,22.756
3/29/2019 21:00,3/30/2019 2:30,0,0,0,22.486
3/29/2019 22:00,3/30/2019 3:30,0,0,0,22.194
3/29/2019 23:00,3/30/2019 4:30,0,0,0,21.886
3/30/2019 0:00,3/30/2019 5:30,0.025,0.006,0.035,22.391
3/30/2019 1:00,3/30/2019 6:30,0.18,0.103,0.119,24.962
3/30/2019 2:00,3/30/2019 7:30,0.367,0.305,0.148,28.443
3/30/2019 3:00,3/30/2019 8:30,0.518,0.511,0.158,32.255
3/30/2019 4:00,3/30/2019 9:30,0.62,0.668,0.164,34.294
3/30/2019 5:00,3/30/2019 10:30,0.673,0.759,0.167,35.774
3/30/2019 6:00,3/30/2019 11:30,0.681,0.779,0.166,36.845
3/30/2019 7:00,3/30/2019 12:30,0.639,0.714,0.165,37.469
3/30/2019 8:00,3/30/2019 13:30,0.55,0.577,0.161,37.61
3/30/2019 9:00,3/30/2019 14:30,0.416,0.388,0.153,37.223
3/30/2019 10:00,3/30/2019 15:30,0.242,0.177,0.135,36.314
3/30/2019 11:00,3/30/2019 16:30,0.07,0.027,0.073,34.181
3/30/2019 12:00,3/30/2019 17:30,0,0,0.003,32.593
3/30/2019 13:00,3/30/2019 18:30,0,0,0,31.087
3/30/2019 14:00,3/30/2019 19:30,0,0,0,28.967
3/30/2019 15:00,3/30/2019 20:30,0,0,0,27.201
3/30/2019 16:00,3/30/2019 21:30,0,0,0,25.943
3/30/2019 17:00,3/30/2019 22:30,0,0,0,24.963
3/30/2019 18:00,3/30/2019 23:30,0,0,0,24.008
3/30/2019 19:00,3/31/2019 0:30,0,0,0,23.173
3/30/2019 20:00,3/31/2019 1:30,0,0,0,22.524
3/30/2019 21:00,3/31/2019 2:30,0,0,0,22.051
3/30/2019 22:00,3/31/2019 3:30,0,0,0,21.671
3/30/2019 23:00,3/31/2019 4:30,0,0,0,21.357
3/31/2019 0:00,3/31/2019 5:30,0.027,0.008,0.037,22.111
3/31/2019 1:00,3/31/2019 6:30,0.189,0.119,0.114,24.761
3/31/2019 2:00,3/31/2019 7:30,0.378,0.329,0.139,28.487
3/31/2019 3:00,3/31/2019 8:30,0.52,0.524,0.152,33.183
3/31/2019 4:00,3/31/2019 9:30,0.618,0.677,0.16,36.028
3/31/2019 5:00,3/31/2019 10:30,0.667,0.762,0.165,37.634
3/31/2019 6:00,3/31/2019 11:30,0.671,0.771,0.168,38.682
3/31/2019 7:00,3/31/2019 12:30,0.628,0.703,0.168,39.231
3/31/2019 8:00,3/31/2019 13:30,0.539,0.564,0.165,39.261
3/31/2019 9:00,3/31/2019 14:30,0.419,0.403,0.148,38.942
3/31/2019 10:00,3/31/2019 15:30,0.243,0.181,0.133,38.003
3/31/2019 11:00,3/31/2019 16:30,0.068,0.024,0.074,35.097
3/31/2019 12:00,3/31/2019 17:30,0,0,0.003,31.665
3/31/2019 13:00,3/31/2019 18:30,0,0,0,30.974
3/31/2019 14:00,3/31/2019 19:30,0,0,0,29.708
3/31/2019 15:00,3/31/2019 20:30,0,0,0,28.306
3/31/2019 16:00,3/31/2019 21:30,0,0,0,27.177
3/31/2019 17:00,3/31/2019 22:30,0,0,0,26.197
3/31/2019 18:00,3/31/2019 23:30,0,0,0,25.398
3/31/2019 19:00,4/1/2019 0:30,0,0,0,24.78
3/31/2019 20:00,4/1/2019 1:30,0,0,0,24.178
3/31/2019 21:00,4/1/2019 2:30,0,0,0,23.776
3/31/2019 22:00,4/1/2019 3:30,0,0,0,23.475
3/31/2019 23:00,4/1/2019 4:30,0,0,0,23.177
4/1/2019 0:00,4/1/2019 5:30,0.024,0.005,0.037,23.525
4/1/2019 1:00,4/1/2019 6:30,0.175,0.091,0.126,25.357
4/1/2019 2:00,4/1/2019 7:30,0.357,0.279,0.161,28.096
4/1/2019 3:00,4/1/2019 8:30,0.518,0.501,0.165,31.4
4/1/2019 4:00,4/1/2019 9:30,0.62,0.669,0.167,34.961
4/1/2019 5:00,4/1/2019 10:30,0.673,0.766,0.167,36.987
4/1/2019 6:00,4/1/2019 11:30,0.693,0.816,0.157,37.929
4/1/2019 7:00,4/1/2019 12:30,0.651,0.746,0.157,38.237
4/1/2019 8:00,4/1/2019 13:30,0.561,0.602,0.156,38.097
4/1/2019 9:00,4/1/2019 14:30,0.414,0.381,0.158,37.482
4/1/2019 10:00,4/1/2019 15:30,0.241,0.17,0.14,36.45
4/1/2019 11:00,4/1/2019 16:30,0.071,0.025,0.076,34.034
4/1/2019 12:00,4/1/2019 17:30,0,0,0.003,30.46
4/1/2019 13:00,4/1/2019 18:30,0,0,0,29.66
4/1/2019 14:00,4/1/2019 19:30,0,0,0,28.721
4/1/2019 15:00,4/1/2019 20:30,0,0,0,27.585
4/1/2019 16:00,4/1/2019 21:30,0,0,0,26.631
4/1/2019 17:00,4/1/2019 22:30,0,0,0,25.819
4/1/2019 18:00,4/1/2019 23:30,0,0,0,25.124
4/1/2019 19:00,4/2/2019 0:30,0,0,0,24.533
4/1/2019 20:00,4/2/2019 1:30,0,0,0,23.942
4/1/2019 21:00,4/2/2019 2:30,0,0,0,23.354
4/1/2019 22:00,4/2/2019 3:30,0,0,0,22.893
4/1/2019 23:00,4/2/2019 4:30,0,0,0,22.53
4/2/2019 0:00,4/2/2019 5:30,0.03,0.01,0.038,23.2
4/2/2019 1:00,4/2/2019 6:30,0.203,0.148,0.102,25.612
4/2/2019 2:00,4/2/2019 7:30,0.401,0.382,0.115,28.704
4/2/2019 3:00,4/2/2019 8:30,0.55,0.598,0.122,33.501
4/2/2019 4:00,4/2/2019 9:30,0.654,0.771,0.125,36.005
4/2/2019 5:00,4/2/2019 10:30,0.711,0.875,0.125,37.363
4/2/2019 6:00,4/2/2019 11:30,0.72,0.901,0.123,38.326
4/2/2019 7:00,4/2/2019 12:30,0.682,0.841,0.119,38.884
4/2/2019 8:00,4/2/2019 13:30,0.596,0.704,0.114,39
4/2/2019 9:00,4/2/2019 14:30,0.462,0.506,0.106,38.628
4/2/2019 10:00,4/2/2019 15:30,0.284,0.272,0.095,37.614
4/2/2019 11:00,4/2/2019 16:30,0.092,0.059,0.067,34.079
4/2/2019 12:00,4/2/2019 17:30,0,0,0.004,30.71
4/2/2019 13:00,4/2/2019 18:30,0,0,0,29.472
4/2/2019 14:00,4/2/2019 19:30,0,0,0,28.124
4/2/2019 15:00,4/2/2019 20:30,0,0,0,27.178
4/2/2019 16:00,4/2/2019 21:30,0,0,0,26.042
4/2/2019 17:00,4/2/2019 22:30,0,0,0,24.784
4/2/2019 18:00,4/2/2019 23:30,0,0,0,23.873
4/2/2019 19:00,4/3/2019 0:30,0,0,0,23.335
4/2/2019 20:00,4/3/2019 1:30,0,0,0,22.965
4/2/2019 21:00,4/3/2019 2:30,0,0,0,22.384
4/2/2019 22:00,4/3/2019 3:30,0,0,0,21.635
4/2/2019 23:00,4/3/2019 4:30,0,0,0,21.105
4/3/2019 0:00,4/3/2019 5:30,0.034,0.015,0.038,21.102
4/3/2019 1:00,4/3/2019 6:30,0.223,0.183,0.087,23.727
4/3/2019 2:00,4/3/2019 7:30,0.423,0.422,0.1,27.182
4/3/2019 3:00,4/3/2019 8:30,0.57,0.637,0.109,32.388
4/3/2019 4:00,4/3/2019 9:30,0.667,0.796,0.117,35.228
4/3/2019 5:00,4/3/2019 10:30,0.716,0.884,0.123,36.893
4/3/2019 6:00,4/3/2019 11:30,0.714,0.881,0.128,37.915
4/3/2019 7:00,4/3/2019 12:30,0.672,0.814,0.127,38.48
4/3/2019 8:00,4/3/2019 13:30,0.585,0.674,0.123,38.593
4/3/2019 9:00,4/3/2019 14:30,0.443,0.46,0.122,38.196
4/3/2019 10:00,4/3/2019 15:30,0.266,0.231,0.112,37.34
4/3/2019 11:00,4/3/2019 16:30,0.082,0.042,0.073,34.71
4/3/2019 12:00,4/3/2019 17:30,0,0,0.004,31.053
4/3/2019 13:00,4/3/2019 18:30,0,0,0,28.829
4/3/2019 14:00,4/3/2019 19:30,0,0,0,27.241
4/3/2019 15:00,4/3/2019 20:30,0,0,0,25.884
4/3/2019 16:00,4/3/2019 21:30,0,0,0,24.832
4/3/2019 17:00,4/3/2019 22:30,0,0,0,23.796
4/3/2019 18:00,4/3/2019 23:30,0,0,0,22.971
4/3/2019 19:00,4/4/2019 0:30,0,0,0,22.42
4/3/2019 20:00,4/4/2019 1:30,0,0,0,22.014
4/3/2019 21:00,4/4/2019 2:30,0,0,0,21.731
4/3/2019 22:00,4/4/2019 3:30,0,0,0,21.58
4/3/2019 23:00,4/4/2019 4:30,0,0,0,21.481
4/4/2019 0:00,4/4/2019 5:30,0.031,0.009,0.041,22.63
4/4/2019 1:00,4/4/2019 6:30,0.2,0.137,0.11,25.788
4/4/2019 2:00,4/4/2019 7:30,0.374,0.323,0.14,28.891
4/4/2019 3:00,4/4/2019 8:30,0.528,0.537,0.147,32.372
4/4/2019 4:00,4/4/2019 9:30,0.64,0.725,0.143,35.245
4/4/2019 5:00,4/4/2019 10:30,0.691,0.818,0.146,37.119
4/4/2019 6:00,4/4/2019 11:30,0.693,0.827,0.148,38.345
